غولف	غولف
هون	هون
فيك	فيك
تفرجيني	تفرجيني
تاني	ثاني
خاتم	خاتم
عالشمال	عالشمال
فيك	فيك
تقلو	تقول له
يتلفنلي	يتلفن لي
حاولت	حاولت
اعمل	اعمل
مخابرة	مخابرة
دولية	دولية
قدرت	قدرت
تعلق	تعلق
ايه	ايه
هوي	هو
لأنو	لانه
في	في
علم	علم
حد	حد
مكتب	مكتب
البريد	البريد
بدي	بدي
اعمل	اعمل
اتصال	اتصال
بكريدت	بكريدت
كارد	كارد
بدي	بدي
لإلي	لالي
لبرا	لبرا
لما	لما
يوصل	يوصل
رح	رح
ندفع	ندفع
لنشحنو	لنشحنه
ععنوان	ععنوان
بيتك	بيتك
اه	آه
اوك	اوك
فهمت	فهمت
جاي	جاي
لعندك	لعندك
لا	لا
هلقد	هالقد
بكفي	بيكفي
فيي	فيي
اخد	آخذ
حرام	حرام
ومخدة	ومخدة
فيك	فيك
تجي	تجي
لهون	لهون
بأسرع	باسرع
وقت	وقت
لو	لو
سمحت	سمحت
فنجان	فنجان
قهوة	قهوة
لو	لو
سمحت	سمحت
فيك	فيك
تضيقلي	تضيق لي
الخصر	الخصر
تلاتة	ثلاثة
سنتي	سنتي
انا	انا
نفس	نفس
العمر	العمر
بتجبلي	بتجيب لي
قهوة	قهوة
لازم	لازم
نصوت	نصوت
عهالشي	عهالشي
اذا	اذا
لأ	لأ
بعتقد	باعتقد
وصلنا	وصلنا
لخلاصة	لخلاصة
ورح	ورح
ابعتا	ابعثها
لمجلس	لمجلس
الادارة	الادارة
تبعنا	تبعنا
بكرا	بكرة
الصبح	الصبح
بتعرف	بتعرف
اذا	اذا
في	في
شي	شي
اوتيلات	اوتيلات
رخيصة	رخيصة
صباح	صباح
الخير	الخير
نمت	نمت
منيح	منيح
شو	شو
ناوي	ناوي
تعمل	تعمل
بعد	بعد
ما	ما
تخلص	تخلص
مدرسة	مدرسة
نسرقت	انسرقت
من	مني
الشنطة	الشنطة
لبكتفي	اللي بكتفي
بالشارع	بالشارع
اخدت	اخذت
شي	شي
خدمات	خدمات
غير	غير
الترويقة	الترويقة
اليوم	اليوم
الصبح	الصبح
بدي	بدي
فنجان	فنجان
قهوة	قهوة
بيضا	بيضا
إذا	اذا
بتريد	بتريد
بتمنى	باتمنى
ما	ما
تكون	تكون
كتير	كثير
تعبان	تعبان
بدي	بدي
استأجر	استأجر
سيارة	سيارة
من	من
هالنوع	هالنوع
ليومين	ليومين
رح	رح
اخد	آخذ
قدح	قدح
جاك	جاك
دانيلز	دانيلز
بدي	بدي
كيس	كيس
بوشار	بوشار
إذا	اذا
بتريد	بتريد
وقعت	وقعت
عصاية	عصاية
التزلج	التزلج
ما	ما
منجيب	منجيب
هدايا	هدايا
للاستقبال	للاستقبال
الزوار	الزوار
بجيبو	بجيبوا
مصاري	مصاري
بدي	بدي
ابعتو	ابعته
بالبريد	بالبريد
البري	البري
او	او
البحري	البحري
الطيارة	الطيارة
وصلت	وصلت
مأخرة	مأخرة
كرمال	كرمال
التلج	الثلج
القوي	القوي
الأجار	الاجار
إذا	اذا
بتريد	بتريد
فيك	فيك
تاخد	تاخذ
رسالة	رسالة
إذا	اذا
بتريد	بتريد
عفوا	عفوا
ما	ما
قادر	قادر
تابع	تابع
معك	معك
فيك	فيك
تحكي	تحكي
ابطء	ابطأ
شوي	شوي
إذا	اذا
بتريد	بتريد
قيي	فيي
اخد	آخذ
صور	صور
من	من
مية	مية
فيي	فيي
اخد	آخذ
نفس	نفس
الصحن	الصحن
متل	مثل
هيداك	هيداك
إذا	اذا
بتريد	بتريد
جبلي	جيب لي
ترويقتي	ترويقتي
عغرفتي	عغرفتي
عالسبعة	عالسبعة
الصبح	الصبح
بكرا	بكرة
عامل	عامل
الصيانة	الصيانة
طالع	طالع
بعد	بعد
شوي	شوي
في	في
مطارح	مطارح
فاضية	فاضية
فجولة	فجولة
الخميس	الخميس
عن	عن
اذنك	اذنك
فيي	فيي
امرق	امرق
عندك	عندك
شي	شي
نبتات	نبتات
وفواكه	وفواكه
إذا	اذا
بتريد	بتريد
قلي	قول لي
كيف	كيف
بعبي	باعبي
كرت	كرت
الدخول	الدخول
بعتقد	باعتقد
سيارتي	سيارتي
بتسوى	بتسوى
خمستلاف	خمس آلاف
دولار	دولار
هيدا	هيدا
الاكل	الاكل
قليل	قليل
بالسعرات	بالسعرات
الحرارية	الحرارية
اي	اي
باص	باص
لازم	لازم
اخد	آخذ
لروح	لروح
عالمحطة	عالمحطة
ايه	ايه
بس	بس
لازم	لازم
تفتل	تفتل
عاليمين	عاليمين
عالاشارة	عالاشارة
التالتة	الثالثة
وبتضل	وبتضل
عنفس	عنفس
الشارع	الشارع
لتوصل	لتوصل
لطريق	لطريق
ستة	ستة
وستين	وستين
بكون	باكون
ممنون	ممنون
اذا	اذا
اخدتني	اخذتني
عالبحر	عالبحر
بعتذر	باعتذر
الرقم	الرقم
غلط	غلط
هون	هون
تانكيوشا	تانكيوشا
برس	برس
عمنعمل	عم نعمل
تشيك	تشيك
اوت	اوت
إذا	اذا
بتريد	بتريد
عطي	اعطي
هالدوا	هالدوا
لابنك	لابنك
مرة	مرة
بعد	بعد
كل	كل
وجبة	وجبة
هالموديل	هالموديل
موجود	موجود
منو	منه
قياس	قياس
تمانة	ثمانة
وعشرين	وعشرين
واحد	واحد
وتلاتين	وثلاثين
وخمسة	وخمسة
وتلاتين	وثلاثين
سنتي	سنتي
اوه	اوه
كتير	كثير
فيي	فيي
استعمل	استعمل
تلفونك	تلفونك
بدي	بدي
اكد	اكد
رحلتي	رحلتي
عشيكاغو	عشيكاغو
بسبعتاعش	بسبعتاعش
الشهر	الشهر
اكلت	اكلت
زيادة	زيادة
فيي	فيي
احكي	احكي
مع	مع
السيد	السيد
يراون	براون
العيش	العيش
بهالبيت	بهالبيت
مبين	مبين
مريح	مريح
صح	صح
محفظتي	محفظتي
باسبوري	باسبوري
واشيا	واشيا
شخصية	شخصية
غير	غير
اي	اي
ساعة	ساعة
بتسكر	بتسكر
هيدا	هيدا
لكنت	اللي كنت
رح	رح
قولو	قول له
ايه	ايه
بعتقد	باعتقد
بيتك	بيتك
كبير	كبير
كم	كم
غرفة	غرفة
حبينا	حبينا
العشا	العشا
اه	آه
ايه	ايه
إذا	اذا
بتريد	بتريد
بس	بس
بتمنى	باتمنى
ما	ما
يصير	يصير
عندن	عندهن
دوخة	دوخة
بالبحر	بالبحر
اي	اي
وقت	وقت
متوقع	متوقع
نوصل	نوصل
فالل	فالل
الصبح	الصبح
بكير	بكير
فابدي	فبدي
ادفع	ادفع
هلق	هلق
هوي	هو
مشغول	مشغول
هلق	هلق
فين	فيهن
الغربا	الغربا
ياخدوا	ياخذوا
كتب	كتب
بهالمكتبة	بهالمكتبة
في	فيه
مجال	مجال
ابقى	ابقى
بغرفتي	بغرفتي
للساعة	للساعة
تنتين	ثنتين
بعد	بعد
الظهر	الظهر
هاها	هاها
صباحو	صباحو
بوقتك	بوقتك
معليه	معليه
بغيت	بغيت
شي	شي
فيلم	فيلم
ديال	ديال
رقم	رقم
هاد	هاد
الإيه	الايه
اس	اس
إيه	ايه
لهاد	لهاد
الكاميرا	الكاميرا
عفاك	عافاك
وين	وين
لوحات	لوحات
مونيت	موني
هالبيتزا	هالبيتزا
طيبة	طيبة
مين	مين
عملا	عملها
كيف	كيف
طعمتو	طعمته
هالصحن	هالصحن
غاليين	غاليين
كمان	كمان
ايمتى	ايمتى
بفل	بيفل
تاني	ثاني
تراين	تراين
عبوسطن	عبوسطن
شاطر	شاطر
هيدا	هيدا
راكب	راكب
الأمواج	الامواج
للأسف	للاسف
الكمام	الاكمام
كتير	كثير
قصار	قصار
فيك	فيك
تقلي	تقول لي
كيف	كيف
بعبي	باعبي
البنزين	البنزين
تكلفة	تكلفة
الاوتيل	الاوتيل
ضمنا	ضمنها
الترويقة	الترويقة
هيدا	هيدا
كل	كل
شي	شي
بهيدا	بهيدا
الشارع	الشارع
إذا	اذا
بتريد	بتريد
بلش	بلش
العداد	العداد
غرفتي	غرفتي
كتير	كثير
باردة	باردة
برجعلك	بارجع لك
بس	بس
تخف	تخف
العجقة	العجقة
عنا	عننا
شوي	شوي
حاسس	حاسس
حالي	حالي
احسن	احسن
إذا	اذا
بتريد	بتريد
فرجيني	فرجيني
انا	انا
وين	وين
عهالخريطة	عهالخريطة
مية	مية
بالمية	بالمية
قطن	قطن
بدي	بدي
انقل	انقل
عغرفة	عغرفة
مطلة	مطلة
عالمحيط	عالمحيط
في	فيه
دفع	دفع
زيادة	زيادة
اديه	قديه
اجار	اجار
نص	نص
نهار	نهار
عشرة	عشرة
تشرين	تشرين
التاني	الثاني
كتير	كثير
طيب	طيب
ايمتى	ايمتى
حنقلع	حنقلع
كيف	كيف
بيعرف	بيعرف
الشوفير	الشوفير
ايمتى	ايمتى
بدك	بدك
تنزل	تنزل
خمسة	خمسة
وعشرين	وعشرين
دولار	دولار
بدك	بدك
اكتر	اكثر
عملت	عملت
الحجز	الحجز
بطوكيو	بطوكيو
من	من
شهر	شهر
بتشكرك	باتشكرك
من	من
كل	كل
قلبي	قلبي
بنزل	بانزل
هون	هون
عسنتر	عسنتر
روكفلر	روكفلر
إذا	اذا
بتريد	بتريد
قسلي	قيس لي
قياس	قياس
صباطي	صباطي
بعقد	بيعقد
بتضهري	بتضهري
معي	معي
بموعد	بموعد
إذا	اذا
بتريد	بتريد
نضف	نظف
هالكبوت	هالكبوت
بدي	بدي
استأجر	استأجر
زورق	زورق
وين	وين
قسم	قسم
النسوان	النسوان
القهوة	القهوة
مش	مش
من	من
ضمنن	ضمنهن
باي	باي
حقل	حقل
كان	كان
قبل	قبل
ارف	قرف
ارف	قرف
ارف	قرف
ارف	قرف
تعودت	تعودت
عوشا	عوشها
لازم	لازم
ادفع	ادفع
الزيادة	الزيادة
بس	بس
فوت	فوت
عالمبنى	عالمبنى
جرحي	جرحي
عميوجعني	عم يوجعني
وين	وين
المحطة	المحطة
بردان	بردان
تلت	ثلاث
ايام	ايام
ما	ما
بدي	بدي
واحد	واحد
ضخم	ضخم
رح	رح
يكون	يكون
في	في
شوي	شوي
تاخير	تاخير
شو	شو
الفرق	الفرق
بين	بين
هوليك	هوليك
الاوتيلات	الاوتيلات
كان	كان
رائع	رائع
شكرا	شكرا
الك	الك
عندك	عندك
اي	اي
شي	شي
اطول	اطول
تاريخ	تاريخ
الانتهاء	الانتهاء
تسعاتعش	تسعتاعش
اذار	اذار
الف	الف
تسعمية	تسعمية
تسعة	تسعة
وتسعين	وتسعين
في	فيه
كازينو	كازينو
مناح	مناح
هيدي	هيدي
المصاري	المصاري
للاقلام	للاقلام
مية	مية
دولار	دولار
وين	وين
قسم	قسم
النسواني	النسواني
وين	وين
في	فيي
اطلع	اطلع
عاالشختورة	عاالشختورة
رفيقي	رفيقي
انجرح	انجرح
مبين	مبين
منيح	منيح
فيك	فيك
إذا	اذا
بتريد	بتريد
تقصلي	تقص لي
شواربي	شواربي
ما	ما
فيي	فيي
بيع	بيع
هيدا	هيدا
بلا	بلا
وصفة	وصفة
فيي	فيي
احجز	احجز
خمس	خمس
مقاعد	مقاعد
مع	مع
بعض	بعض
بنفس	بنفس
الصف	الصف
اي	اي
سيارة	سيارة
عندا	عندها
احسن	احسن
استهلاك	استهلاك
بنزين	بنزين
ما	ما
حتاخد	حتاخذ
خصم	خصم
قد	قد
ما	ما
حاولت	حاولت
فيك	فيك
تفتح	تفتح
هالشنطة	هالشنطة
إذا	اذا
بتريد	بتريد
شوفي	شو فيه
بقلبا	بقلبها
بدي	بدي
اعمل	اعمل
مكالمة	مكالمة
بعيدة	بعيدة
لأوتيل	لاوتيل
هيلتون	هيلتون
ببوسطن	ببوسطن
انتبه	انتبه
السقف	السقف
واطي	واطي
ما	ما
قادر	قادر
شوف	شوف
الشاشة	الشاشة
منيح	منيح
من	من
هون	هون
فيي	فيي
غير	غير
المقاعد	المقاعد
شوي	شوي
زرت	زرت
البحيرات	البحيرات
العظيمة	العظيمة
لأول	لاول
مرة	مرة
في	فيه
شي	شي
غلط	غلط
بمكنة	بمكنة
المشتريات	المشتريات
بدي	بدي
حكيم	حكيم
ادية	قديه
الا	الها
ببريطانيا	ببريطانيا
حدا	حدا
متلك	مثلك
بحب	بيحب
الفنون	الفنون
الجديدة	الجديدة
رح	رح
ينبسط	ينبسط
بلوحات	بلوحات
الهيبي	الهيبي
ومشهد	ومشهد
الموسيقى	الموسيقى
بالشارع	بالشارع
اي	اي
ساعة	ساعة
شايف	شايف
المبنى	المبنى
الابيض	الابيض
صح	صح
هوي	هو
حدو	حده
الناس	الناس
اليابانية	اليابانية
ما	ما
بتاخد	بتاخذ
عطل	عطل
طويلة	طويلة
حاسس	حاسس
الكل	الكل
عمحدق	عم يحدق
فيي	فيي
هلقد	هالقد
نادر	نادر
انو	انه
تشوف	تشوف
شخص	شخص
ياباني	ياباني
اي	اي
جهة	جهة
مدخل	مدخل
مكتب	مكتب
البريد	البريد
المركزي	المركزي
وين	وين
موقف	موقف
باصات	باصات
غريهاوند	غريهاوند
بهالبلدة	بهالبلدة
بس	بس
مش	مش
المطاعم	المطاعم
اليايانبة	اليايانبة
بكيوتو	بكيوتو
غاليين	غاليين
بعتقد	باعتقد
شوي	شوي
عالي	عالي
لالي	لالي
بدي	بدي
نسبة	نسبة
الحجز	الحجز
من	من
وين	وين
فيي	فيي
اشتري	اشتري
بطاقة	بطاقة
سابواي	سبوي
رح	رح
اخد	آخذ
مقاعد	مقاعد
درجة	درجة
اولى	اولى
صح	صح
اديه	قديه
اجار	اجار
التاكسي	التاكسي
من	من
هالاوتيل	هالاوتيل
للمحطة	للمحطة
فيي	فيي
اخد	آخذ
هيدا	هيدا
وهيدا	وهيدا
إذا	اذا
بتريد	بتريد
بقولو	بيقولوا
اليابان	اليابان
بلد	بلد
كتير	كثير
غني	غني
في	فيه
غرف	غرف
فاضية	فاضية
بسيارة	بسيارة
النوم	النوم
هيدي	هيدي
هدية	هدية
لرفيق	لرفيق
التلج	الثلج
بخلي	بيخلي
الطريق	الطريق
يزحط	يزحط
ما	ما
قادر	قادر
لاقي	لاقي
كاميرتي	كاميرتي
معك	معك
شي	شي
للتصريح	للتصريح
شفت	شفت
كبوت	كبوت
ازرق	ازرق
حطيتو	حطيته
عهالكرسي	عهالكرسي
انا	انا
من	من
طوكيو	طوكيو
بدي	بدي
كريم	كريم
غسول	غسول
رفلون	رفلون
عندي	عندي
حاجات	حاجات
للغسيل	للغسيل
رح	رح
اخد	آخذ
هوت	هوت
شوكلت	شوكلت
فينا	فينا
ننضفلك	ننضف لك
غرفك	غرفك
مميز	مميز
إذا	اذا
بتريد	بتريد
اديه	قديه
لأوتيل	لاوتيل
سي	سي
بدي	بدي
احجز	احجز
طاولة	طاولة
لشخصين	لشخصين
عالسبعة	عالسبعة
إذا	اذا
بتريد	بتريد
بدي	بدي
كريم	كريم
لليل	لليل
فيك	فيك
تلفلي	تلف لي
ياه	اياه
هدية	هدية
الساعة	الساعة
تلاتة	ثلاثة
وربع	وربع
رح	رح
ابعت	ابعث
فواتير	فواتير
حاجاتي	حاجاتي
اليومية	اليومية
فاإذا	فاذا
بتريد	بتريد
خبرني	خبرني
عنوان	عنوان
واسم	واسم
الشخص	الشخص
المسؤول	المسؤول
عندك	عندك
متل	مثل
هيدا	هيدا
نفس	نفس
الموديل	الموديل
بس	بس
كعب	كعب
أعلى	اعلى
بدي	بدي
كنزة	كنزة
لصبي	لصبي
عمرو	عمره
عشر	عشر
سنين	سنين
خدني	خذني
عأبي	عآبي
رود	رود
إذا	اذا
بتريد	بتريد
انا	انا
متأكد	متأكد
عندي	عندي
حجز	حجز
رح	رح
ابعتلك	ابعث لك
ياها	اياها
فاإذا	فاذا
بتريد	بتريد
نطرني	انطرني
هون	هون
عندي	عندي
وجع	وجع
راس	راس
خفيف	خفيف
حبيت	حبيت
الوجبة	الوجبة
كتير	كثير
لا	لا
إذا	اذا
بتريد	بتريد
تفضل	تفضل
قعود	اقعود
و	وانطور
نطور	انا
انا	بارجع
برجعلك	لك
فيك	فيك
ترسملي	ترسم لي
خريطة	خريطة
إذا	اذا
بتريد	بتريد
نسرقت	انسرقت
عبحر	عبحر
وايمانالو	وايمانالو
إذا	اذا
بتريد	بتريد
تعا	تعا
هلأ	هلق
شو	شو
رأيك	رأيك
بمية	بمية
دولار	دولار
بدي	بدي
هيدا	هيدا
ملفوف	ملفوف
بدي	بدي
سجل	سجل
لاعادة	لاعادة
اصدار	اصدار
الحكومة	الحكومة
دعمت	دعمت
ترقية	ترقية
الصناعات	الصناعات
عمرو	عمره
اكتر	اكثر
من	من
خمسين	خمسين
بعتقد	باعتقد
عندك	عندك
خرايط	خرايط
بسيطة	بسيطة
للمدينة	للمدينة
اي	اي
ساعة	ساعة
بيوصل	بيوصل
الترين	الترين
عسان	عسان
دييغو	دييغو
إذا	اذا
بتريد	بتريد
بدي	بدي
اخد	آخذ
نظرة	نظرة
ععلبتك	ععلبتك
بدي	بدي
شامبو	شامبو
انا	انا
نازل	نازل
بأوتيل	باوتيل
هيلتون	هيلتون
حاسس	حاسس
حالي	حالي
مش	مش
منيح	منيح
ودايخ	ودايخ
بس	بس
عندي	عندي
موعد	موعد
لشوفا	لشوفها
عالساعة	عالساعة
تنتين	ثنتين
هالسيارة	هالسيارة
بتروح	بتروح
عأدينبرا	عادنبرة
ايه	ايه
إذا	اذا
بتريد	بتريد
عبيلي	عبي لي
هالورقة	هالورقة
اديه	قديه
بتاخدو	بتاخذوا
عالوزن	عالوزن
الزايد	الزايد
اي	اي
ساعة	ساعة
فيي	فيي
اعمل	اعمل
شيك	شيك
اوت	اوت
فهمت	فهمت
رح	رح
دق	دق
لحدا	لحدا
السيارة	السيارة
اجت	اجت
عليي	علي
من	من
الجنب	الجنب
عالتقاطع	عالتقاطع
علبة	علبة
موسيقى	موسيقى
وين	وين
الضاحية	الضاحية
في	فيه
جولة	جولة
باص	باص
عالبلدة	عالبلدة
اي	اي
وقت	وقت
منبلش	منبلش
اوك	اوك
استاذ	استاذ
بالحجم	بالحجم
الوسط	الوسط
منعطيك	منعطيك
سيارة	سيارة
ميركوري	ميركوري
سايبل	سيبل
باثر	باثر
شي	شي
جرحت	جرحت
عضلة	عضلة
بس	بس
لازم	لازم
توعدني	توعدني
تضرب	تضرب
الطابة	الطابة
مش	مش
انا	انا
اوك	اوك
بعد	بعد
ادية	اديه
فيي	فيي
استعير	استعير
كتان	كتان
شو	شو
نوع	نوع
الجلد	الجلد
المعمولة	المعمولة
منو	منه
شنطة	شنطة
التياب	الثياب
هيدي	هيدي
ما	ما
بعتقد	باعتقد
هالسكينة	هالسكينة
نضيفي	نضيفة
فيك	فيك
تجبلي	تجيب لي
غيرا	غيرها
اشتريت	اشتريت
هيدي	هيدي
من	من
لحظة	لحظة
بس	بس
رح	رح
تبدل	تبدل
هيدا	هيدا
بهيداك	بهيداك
صراحة	صراحة
ما	ما
بوافق	بوافق
مع	مع
هالشي	هالشي
هالطريق	هالطريق
مزبوط	مظبوط
للمحطة	للمحطة
المركزية	المركزية
شختورة	شختورة
مع	مع
دليل	دليل
إذا	اذا
بتريد	بتريد
بدي	بدي
اطلب	اطلب
بدلة	بدلة
غامقة	غامقة
لالي	لالي
هالشمسية	هالشمسية
بتشتغل	بتشتغل
كعصاية	كعصاية
إذا	اذا
بتريد	بتريد
فرجيني	فرجيني
بسبورك	باسبورك
في	فيه
شي	شي
محل	محل
بيقبل	بيقبل
غسيل	غسيل
نهار	نهار
الاحد	الاحد
تنين	اثنين
تشيزبرغر	تشيز برغر
إذا	اذا
بتريد	بتريد
اي	اي
باص	باص
بروح	بيروح
عميامي	عميامي
بس	بس
ما	ما
ضروري	ضروري
تعطي	تعطي
تبس	تبس
فيك	فيك
تشوف	تشوف
واحد	واحد
بقاعة	بقاعة
كارنيجي	كارنغي
مني	ماني
موثق	موثق
شو	شو
اختصاص	اختصاص
البيت	البيت
بدي	بدي
اخد	آخذ
موعد	موعد
مع	مع
الحكيم	الحكيم
ما	ما
عندك	عندك
مانع	مانع
اجي	اجي
لعندك	لعندك
الهيئة	الهيئة
في	في
مجال	مجال
للتحسين	للتحسين
وين	وين
الطابق	الطابق
لتحت	لتحت
الأرض	الارض
عندك	عندك
منو	منه
بقياس	بقياس
اضغر	اصغر
من	من
وين	وين
فيي	فيي
جيب	جيب
اسبيرين	اسبرين
هيدا	هيدا
اخر	آخر
شي	شي
عطيني	اعطيني
ترخيص	ترخيص
لاسبوع	لاسبوع
إذا	اذا
بتريد	بتريد
هيدا	هيدا
زميلي	زميلي
شو	شو
نوع	نوع
البنزين	البنزين
هونيك	هونيك
بريميوم	بريميوم
عادي	عادي
نقي	نقي
هيدا	هيدا
واحد	واحد
عندي	عندي
عوارض	عوارض
رشح	رشح
ايل	ايل
مشوي	مشوي
مع	مع
صوص	صوص
عوج	عوج
كاسة	كاسة
رز	رز
قال	قال
خلينا	خلينا
نحتفل	نحتفل
واخدني	واخذني
عبار	عبار
قال	قال
انو	انه
لازم	لازم
يعمل	يعمل
اتصال	اتصال
وراح	وراح
وما	وما
رجع	رجع
تركني	تركني
ادفع	ادفع
فاتورة	فاتورة
كبيرة	كبيرة
اديه	قديه
حق	حق
الغالون	الغالون
باسبوري	باسبوري
والكردت	والكردت
كارد	كارد
بشنطتي	بشنطتي
الجحز	الجحز
عالسبعة	عالسبعة
باسم	باسم
مانوو	مانو
ما	ما
رح	رح
تشرب	تشرب
فنجان	فنجان
شاي	شاي
في	فيه
دكتور	دكتور
بالأوتيل	بالاوتيل
او	او
حدا	حدا
منحكيه	منحكيه
دايما	دايما
بيشتري	بيشتري
من	من
شارع	شارع
بوند	بوند
ورقة	ورقة
انكليزي	انغليزي
إذا	اذا
بتريد	بتريد
في	فيه
شي	شي
محل	محل
بيحطوا	بيحطوا
كنتري	كنتري
ميوزك	ميوزك
في	فيه
بعد	بعد
شي	شي
صوف	صوف
اديه	قديه
عالصفحة	عالصفحة
اوك	اوك
كبوس	اكبوس
تسعة	تسعة
صفر	صفر
صفر	صفر
واحد	واحد
بعدين	بعدين
رمز	رمز
البلد	البلد
بعدين	بعدين
رقم	رقم
التلفون	التلفون
فيي	فيي
اخد	آخذ
كولا	كولا
دايت	دايت
فيي	فيي
اعمل	اعمل
طلبية	طلبية
كانت	كانت
كزدورة	كزدورة
حلوة	حلوة
شكرا	شكرا
الك	الك
مجموع	مجموع
السكان	السكان
باليابان	باليابان
حوالي	حوالي
مية	مية
وتلاتين	وثلاثين
مليون	مليون
بدي	بدي
استاجر	استاجر
خيمة	خيمة
للشمس	للشمس
ايه	ايه
وبدي	وبدي
اقلب	اقلب
الكلفة	الكلفة
محفظة	محفظة
فيا	فيها
مية	مية
دولار	دولار
وبطاقتين	وبطاقتين
كردت	كردت
المي	المي
كتير	كثير
سخنة	سخنة
انت	انت
هون	هون
مش	مش
من	من
المحتمل	المحتمل
بطني	بطني
بتوجعني	بتوجعني
بعد	بعد
الاكل	الاكل
واو	واو
هالمحل	هالمحل
حلو	حلو
يمكن	يمكن
عندو	عنده
جلطة	جلطة
هوا	هوا
قررت	قررت
اذا	اذا
بدك	بدك
فينا	فينا
نرتاح	نرتاح
هون	هون
ما	ما
فيك	فيك
تغير	تغير
شغلك	شغلك
بسهولة	بسهولة
شو	شو
المحطة	المحطة
الجاي	الجاي
اوك	اوك
بس	بس
مش	مش
عالمدرجات	عالمدرجات
كتير	كثير
شوب	شوب
اليوم	اليوم
بعدني	بعدني
حاسس	حاسس
حاستفرغ	حاستفرغ
ما	ما
بدي	بدي
شي	شي
ضخم	ضخم
الحساب	الحساب
إذا	اذا
بتريد	بتريد
الحساب	الحساب
إذا	اذا
بتريد	بتريد
بتاخدو	بتاخذوا
فيزا	فيزا
اليوم	اليوم
رايح	رايح
شوف	شوف
كيف	كيف
هيي	هي
تشايناتاون	تشاينا تاون
تنين	اثنين
صفر	صفر
تنين	اثنين
تسعة	تسعة
تلاتة	ثلاثة
تسعة	تسعة
ستة	ستة
سبعة	سبعة
صفر	صفر
صفر	صفر
بدي	بدي
اقلع	اقلع
سناني	اسناني
بدي	بدي
علبة	علبة
ادوات	ادوات
تجميل	تجميل
وين	وين
فيي	فيي
احضر	احضر
ذا	ذا
فنتوم	فانتوم
اوف	اوف
ذا	ذا
اوبرا	اوبرا
بدي	بدي
اشتري	اشتري
سوفنيرز	سوفنيرز
لولادي	لاولادي
فيك	فيك
تنصحني	تنصحني
ابطء	ابطأ
إذا	اذا
بتريد	بتريد
مقلي	مقلي
عالميلتين	عالميلتين
إذا	اذا
بتريد	بتريد
بكون	بيكون
جاهز	جاهز
بعد	بعد
بكرا	بكرة
المسا	المسا
مصنوع	مصنوع
من	من
القطن	القطن
شو	شو
فيي	فيي
شوف	شوف
فهيديك	فهيديك
الجولة	الجولة
ايه	ايه
في	فيه
كاس	كاس
واحد	واحد
بالأقل	بالاقل
اديه	قديه
عالنهار	عالنهار
بدي	بدي
سي	سي
دي	دي
لو	لو
سمحت	سمحت
خللي	خلي
عندك	عندك
الشنط	الشنط
ديه	دية
لحد	لحد
خمسة	خمسة
العصر	العصر
ممكن	ممكن
اخد	آخذ
شيك	شيك
عقدي	عقدي
بالزبط	بالظبط
فينا	فينا
ناخد	ناخذ
طاولة	طاولة
لخمس	لخمس
اشخاص	اشخاص
ما	ما
بتفهم	بتفهم
انكليزي	انغليزي
بالمرة	بالمرة
فيك	فيك
تهتم	تهتم
فيا	فيها
من	من
التسعة	التسعة
الصبح	الصبح
لحوالي	لحوالي
التلاتة	الثلاثة
اديه	قديه
بريد	بريد
الجو	الجو
عاليابان	عاليابان
قفلت	قفلت
عحالي	عحالي
فيك	فيك
تفتحلي	تفتح لي
بابي	بابي
إذا	اذا
بتريد	بتريد
اي	اي
جولة	جولة
احسن	احسن
شي	شي
لشوف	لشوف
الأماكن	الاماكن
المعروفة	المعروفة
لا	لا
يا	يا
استاذ	استاذ
بعد	بعد
الظهر	الظهر
اليوم	اليوم
كلو	كله
محجوز	محجوز
بس	بس
بكرا	بكرة
اوك	اوك
رح	رح
اسأل	اسأل
البواب	البواب
عن	عن
الأجار	الاجار
المزبوط	المظبوط
انا	انا
عنجد	عن جد
بعتذر	باعتذر
عاملين	عاملين
حفلة	حفلة
الجمعة	الجمعة
بالليل	بالليل
ليه	ليه
ما	ما
بتجي	بتجي
معنا	معنا
اوك	اوك
غرفتك	غرفتك
تسعمية	تسعمية
وتماني	وثماني
مس	مس
هيدا	هيدا
مفتاحك	مفتاحك
عن	عن
اذنك	اذنك
ضابط	ضابط
هالترين	هالترين
بروح	بيروح
دغري	دغري
عأدينبرا	عادنبرة
هيدا	هيدا
ضمن	ضمن
حدود	حدود
التاكس	التاكس
فري	فري
ضهرلي	ضهر لي
مجوهراتي	مجوهراتي
إذا	اذا
بتريد	بتريد
عبيت	عبيت
تنكة	تنكة
اديه	قديه
عجقة	عجقة
الرحلات	الرحلات
بدي	بدي
اشتري	اشتري
سوفينيرات	سوفينيرات
في	فيه
شي	شي
محل	محل
منيح	منيح
قريب	قريب
لأي	لاي
ساعة	ساعة
بيفتح	بيفتح
هوي	هو
برا	برا
هلق	هلق
مايومي	مايومي
فيك	فيك
إذا	اذا
بتريد	بتريد
تعبي	تعبي
هالورقة	هالورقة
مع	مع
امضاءك	امضاءك
إذا	اذا
بتريد	بتريد
هيدا	هيدا
واحد	واحد
الك	الك
استاذ	استاذ
ما	ما
عندي	عندي
شنط	شنط
للتشيك	للتشيك
ان	ان
انا	انا
هون	هون
بمهمة	بمهمة
اعلامية	اعلامية
عندك	عندك
افلام	افلام
صيفية	صيفية
ايمتى	ايمتى
الترين	الترين
الجاي	الجاي
